Date,Band,Notable Support,Venue,Price,Comments,Went With,Festival?,Festival Lineups,Photos,Journal Key,OfficialVenue,Year,Month,Day
01/08/2022,New Found Glory,,The UC Theatre Taube Family Music Hall,,Historical Artist Entry,The Fans,N,,,01/08/2022The UC Theatre Taube Family Music Hall,The UC Theatre Taube Family Music Hall,2022,08,01
01/08/2022,New Found Glory,,The UC Theatre Taube Family Music Hall,,Historical Artist Entry,The Fans,N,,,01/08/2022The UC Theatre Taube Family Music Hall,The UC Theatre Taube Family Music Hall,2022,08,01
30/07/2022,New Found Glory,,Roseland Theater,,Historical Artist Entry,The Fans,N,,,30/07/2022Roseland Theater,Roseland Theater,2022,07,30
29/07/2022,New Found Glory,,The Showbox SoDo,,Historical Artist Entry,The Fans,N,,,29/07/2022The Showbox SoDo,The Showbox SoDo,2022,07,29
27/07/2022,New Found Glory,,The Union Event Center,,Historical Artist Entry,The Fans,N,,,27/07/2022The Union Event Center,The Union Event Center,2022,07,27
26/07/2022,New Found Glory,,Fillmore Auditorium,,Historical Artist Entry,The Fans,N,,,26/07/2022Fillmore Auditorium,Fillmore Auditorium,2022,07,26
24/07/2022,New Found Glory,,First Avenue,,Historical Artist Entry,The Fans,N,,,24/07/2022First Avenue,First Avenue,2022,07,24
23/07/2022,New Found Glory,,The Rave,,Historical Artist Entry,The Fans,N,,,23/07/2022The Rave,The Rave,2022,07,23
22/07/2022,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,22/07/2022House of Blues,House of Blues,2022,07,22
11/06/2022,New Found Glory,,Heaven,,Historical Artist Entry,The Fans,N,,,11/06/2022Heaven,Heaven,2022,06,11
10/06/2022,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,10/06/2022House of Blues,House of Blues,2022,06,10
08/06/2022,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,08/06/2022House of Blues,House of Blues,2022,06,08
07/06/2022,New Found Glory,,The Fillmore Silver Spring,,Historical Artist Entry,The Fans,N,,,07/06/2022The Fillmore Silver Spring,The Fillmore Silver Spring,2022,06,07
05/06/2022,New Found Glory,,Bader Field,,Historical Artist Entry,The Fans,N,,,05/06/2022Bader Field,Bader Field,2022,06,05
04/06/2022,New Found Glory,,The Palladium Outdoors,,Historical Artist Entry,The Fans,N,,,04/06/2022The Palladium Outdoors,The Palladium Outdoors,2022,06,04
03/06/2022,New Found Glory,,Terminal 5,,Historical Artist Entry,The Fans,N,,,03/06/2022Terminal 5,Terminal 5,2022,06,03
02/06/2022,New Found Glory,,Empire Live,,Historical Artist Entry,The Fans,N,,,02/06/2022Empire Live,Empire Live,2022,06,02
01/06/2022,New Found Glory,,Roxian Theatre,,Historical Artist Entry,The Fans,N,,,01/06/2022Roxian Theatre,Roxian Theatre,2022,06,01
31/05/2022,New Found Glory,,Bogart's,,Historical Artist Entry,The Fans,N,,,31/05/2022Bogart's,Bogart's,2022,05,31
29/05/2022,New Found Glory,,Royal Oak Music Theatre,,Historical Artist Entry,The Fans,N,,,29/05/2022Royal Oak Music Theatre,Royal Oak Music Theatre,2022,05,29
28/05/2022,New Found Glory,,Riviera Theatre,,Historical Artist Entry,The Fans,N,,,28/05/2022Riviera Theatre,Riviera Theatre,2022,05,28
27/05/2022,New Found Glory,,Red Flag,,Historical Artist Entry,The Fans,N,,,27/05/2022Red Flag,Red Flag,2022,05,27
26/05/2022,New Found Glory,,Liberty Hall,,Historical Artist Entry,The Fans,N,,,26/05/2022Liberty Hall,Liberty Hall,2022,05,26
17/10/2021,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,17/10/2021House of Blues,House of Blues,2021,10,17
16/10/2021,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,16/10/2021House of Blues,House of Blues,2021,10,16
15/10/2021,New Found Glory,,Revolution Live,,Historical Artist Entry,The Fans,N,,,15/10/2021Revolution Live,Revolution Live,2021,10,15
14/10/2021,New Found Glory,,Jannus Live,,Historical Artist Entry,The Fans,N,,,14/10/2021Jannus Live,Jannus Live,2021,10,14
12/10/2021,New Found Glory,,Heaven,,Historical Artist Entry,The Fans,N,,,12/10/2021Heaven,Heaven,2021,10,12
10/10/2021,New Found Glory,,The Ritz,,Historical Artist Entry,The Fans,N,,,10/10/2021The Ritz,The Ritz,2021,10,10
09/10/2021,New Found Glory,,Rams Head Live!,,Historical Artist Entry,The Fans,N,,,09/10/2021Rams Head Live!,Rams Head Live!,2021,10,09
08/10/2021,New Found Glory,,The Rooftop at Pier 17,,Historical Artist Entry,The Fans,N,,,08/10/2021The Rooftop at Pier 17,The Rooftop at Pier 17,2021,10,08
06/10/2021,New Found Glory,,The Palladium,,Historical Artist Entry,The Fans,N,,,06/10/2021The Palladium,The Palladium,2021,10,06
05/10/2021,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,05/10/2021House of Blues,House of Blues,2021,10,05
03/10/2021,New Found Glory,,Franklin Music Hall,,Historical Artist Entry,The Fans,N,,,03/10/2021Franklin Music Hall,Franklin Music Hall,2021,10,03
03/10/2021,New Found Glory,,Franklin Music Hall,,Historical Artist Entry,The Fans,N,,,03/10/2021Franklin Music Hall,Franklin Music Hall,2021,10,03
02/10/2021,New Found Glory,,Buffalo RiverWorks,,Historical Artist Entry,The Fans,N,,,02/10/2021Buffalo RiverWorks,Buffalo RiverWorks,2021,10,02
30/09/2021,New Found Glory,,Brooklyn Steel,,Historical Artist Entry,The Fans,N,,,30/09/2021Brooklyn Steel,Brooklyn Steel,2021,09,30
29/09/2021,New Found Glory,,Starland Ballroom,,Historical Artist Entry,The Fans,N,,,29/09/2021Starland Ballroom,Starland Ballroom,2021,09,29
28/09/2021,New Found Glory,,Stage AE,,Historical Artist Entry,The Fans,N,,,28/09/2021Stage AE,Stage AE,2021,09,28
26/09/2021,New Found Glory,,The Fillmore Detroit,,Historical Artist Entry,The Fans,N,,,26/09/2021The Fillmore Detroit,The Fillmore Detroit,2021,09,26
25/09/2021,New Found Glory,,EXPRESS LIVE!,,Historical Artist Entry,The Fans,N,,,25/09/2021EXPRESS LIVE!,EXPRESS LIVE!,2021,09,25
23/09/2021,New Found Glory,,The Factory,,Historical Artist Entry,The Fans,N,,,23/09/2021The Factory,The Factory,2021,09,23
22/09/2021,New Found Glory,,Uptown Theater,,Historical Artist Entry,The Fans,N,,,22/09/2021Uptown Theater,Uptown Theater,2021,09,22
21/09/2021,New Found Glory,,Fillmore Minneapolis,,Historical Artist Entry,The Fans,N,,,21/09/2021Fillmore Minneapolis,Fillmore Minneapolis,2021,09,21
19/09/2021,New Found Glory,,Douglass Park,,Historical Artist Entry,The Fans,N,,,19/09/2021Douglass Park,Douglass Park,2021,09,19
18/09/2021,New Found Glory,,Radius,,Historical Artist Entry,The Fans,N,,,18/09/2021Radius,Radius,2021,09,18
16/09/2021,New Found Glory,,Fillmore Auditorium,,Historical Artist Entry,The Fans,N,,,16/09/2021Fillmore Auditorium,Fillmore Auditorium,2021,09,16
15/09/2021,New Found Glory,,Rockwell,,Historical Artist Entry,The Fans,N,,,15/09/2021Rockwell,Rockwell,2021,09,15
13/09/2021,New Found Glory,,The Showbox SoDo,,Historical Artist Entry,The Fans,N,,,13/09/2021The Showbox SoDo,The Showbox SoDo,2021,09,13
12/09/2021,New Found Glory,,Crystal Ballroom,,Historical Artist Entry,The Fans,N,,,12/09/2021Crystal Ballroom,Crystal Ballroom,2021,09,12
11/09/2021,New Found Glory,,The UC Theatre Taube Family Music Hall,,Historical Artist Entry,The Fans,N,,,11/09/2021The UC Theatre Taube Family Music Hall,The UC Theatre Taube Family Music Hall,2021,09,11
09/09/2021,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,09/09/2021House of Blues,House of Blues,2021,09,09
08/09/2021,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,08/09/2021House of Blues,House of Blues,2021,09,08
06/09/2021,New Found Glory,,SOMA,,Historical Artist Entry,The Fans,N,,,06/09/2021SOMA,SOMA,2021,09,06
05/09/2021,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,05/09/2021House of Blues,House of Blues,2021,09,05
04/09/2021,New Found Glory,,Marquee Theatre,,Historical Artist Entry,The Fans,N,,,04/09/2021Marquee Theatre,Marquee Theatre,2021,09,04
02/09/2021,New Found Glory,,Downstairs,,Historical Artist Entry,The Fans,N,,,02/09/2021Downstairs,Downstairs,2021,09,02
01/09/2021,New Found Glory,,Stubb's Bar-B-Q,,Historical Artist Entry,The Fans,N,,,01/09/2021Stubb's Bar-B-Q,Stubb's Bar-B-Q,2021,09,01
31/08/2021,New Found Glory,,Gas Monkey Bar N' Grill,,Historical Artist Entry,The Fans,N,,,31/08/2021Gas Monkey Bar N' Grill,Gas Monkey Bar N' Grill,2021,08,31
17/04/2021,New Found Glory,,Liberty Hall,,Historical Artist Entry,The Fans,N,,,17/04/2021Liberty Hall,Liberty Hall,2021,04,17
15/04/2021,New Found Glory,,Riverfront Plaza,,Historical Artist Entry,The Fans,N,,,15/04/2021Riverfront Plaza,Riverfront Plaza,2021,04,15
14/04/2021,New Found Glory,,The Pavilion at Old School Square,,Historical Artist Entry,The Fans,N,,,14/04/2021The Pavilion at Old School Square,The Pavilion at Old School Square,2021,04,14
18/12/2020,New Found Glory,,Private Venue,,Historical Artist Entry,The Fans,N,,,18/12/2020Private Venue,Private Venue,2020,12,18
30/10/2020,New Found Glory,,Seatgeek Stadium,,Historical Artist Entry,The Fans,N,,,30/10/2020Seatgeek Stadium,Seatgeek Stadium,2020,10,30
26/09/2020,New Found Glory,,Elite Multimedia Productions,,Historical Artist Entry,The Fans,N,,,26/09/2020Elite Multimedia Productions,Elite Multimedia Productions,2020,09,26
19/06/2020,New Found Glory,,Elite Multimedia Productions,,Historical Artist Entry,The Fans,N,,,19/06/2020Elite Multimedia Productions,Elite Multimedia Productions,2020,06,19
23/11/2019,New Found Glory,,The National,,Historical Artist Entry,The Fans,N,,,23/11/2019The National,The National,2019,11,23
22/11/2019,New Found Glory,,The Paramount,,Historical Artist Entry,The Fans,N,,,22/11/2019The Paramount,The Paramount,2019,11,22
22/11/2019,New Found Glory,,The Paramount,,Historical Artist Entry,The Fans,N,,,22/11/2019The Paramount,The Paramount,2019,11,22
21/11/2019,New Found Glory,,The Stone Pony,,Historical Artist Entry,The Fans,N,,,21/11/2019The Stone Pony,The Stone Pony,2019,11,21
20/11/2019,New Found Glory,,The Chameleon Club,,Historical Artist Entry,The Fans,N,,,20/11/2019The Chameleon Club,The Chameleon Club,2019,11,20
19/11/2019,New Found Glory,,Roxian Theatre,,Historical Artist Entry,The Fans,N,,,19/11/2019Roxian Theatre,Roxian Theatre,2019,11,19
17/11/2019,New Found Glory,,Paradise Rock Club,,Historical Artist Entry,The Fans,N,,,17/11/2019Paradise Rock Club,Paradise Rock Club,2019,11,17
16/11/2019,New Found Glory,,Webster Theater,,Historical Artist Entry,The Fans,N,,,16/11/2019Webster Theater,Webster Theater,2019,11,16
15/11/2019,New Found Glory,,Anthology,,Historical Artist Entry,The Fans,N,,,15/11/2019Anthology,Anthology,2019,11,15
14/11/2019,New Found Glory,,L'Astral,,Historical Artist Entry,The Fans,N,,,14/11/2019L'Astral,L'Astral,2019,11,14
13/11/2019,New Found Glory,,The Phoenix Concert Theatre,,Historical Artist Entry,The Fans,N,,,13/11/2019The Phoenix Concert Theatre,The Phoenix Concert Theatre,2019,11,13
12/11/2019,New Found Glory,,The Intersection,,Historical Artist Entry,The Fans,N,,,12/11/2019The Intersection,The Intersection,2019,11,12
10/11/2019,New Found Glory,,Bogart's,,Historical Artist Entry,The Fans,N,,,10/11/2019Bogart's,Bogart's,2019,11,10
09/11/2019,New Found Glory,,The Castle Theatre,,Historical Artist Entry,The Fans,N,,,09/11/2019The Castle Theatre,The Castle Theatre,2019,11,09
08/11/2019,New Found Glory,,Majestic Theatre,,Historical Artist Entry,The Fans,N,,,08/11/2019Majestic Theatre,Majestic Theatre,2019,11,08
07/11/2019,New Found Glory,,Wooly's,,Historical Artist Entry,The Fans,N,,,07/11/2019Wooly's,Wooly's,2019,11,07
06/11/2019,New Found Glory,,Slowdown,,Historical Artist Entry,The Fans,N,,,06/11/2019Slowdown,Slowdown,2019,11,06
05/11/2019,New Found Glory,,Aggie Theatre,,Historical Artist Entry,The Fans,N,,,05/11/2019Aggie Theatre,Aggie Theatre,2019,11,05
03/11/2019,New Found Glory,,Tower Theatre,,Historical Artist Entry,The Fans,N,,,03/11/2019Tower Theatre,Tower Theatre,2019,11,03
02/11/2019,New Found Glory,,George's Majestic Lounge,,Historical Artist Entry,The Fans,N,,,02/11/2019George's Majestic Lounge,George's Majestic Lounge,2019,11,02
16/08/2019,New Found Glory,,Sideouts,,Historical Artist Entry,The Fans,N,,,16/08/2019Sideouts,Sideouts,2019,08,16
15/07/2019,New Found Glory,,Jannus Live,,Historical Artist Entry,The Fans,N,,,15/07/2019Jannus Live,Jannus Live,2019,07,15
14/07/2019,New Found Glory,,Revolution Live,,Historical Artist Entry,The Fans,N,,,14/07/2019Revolution Live,Revolution Live,2019,07,14
13/07/2019,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,13/07/2019House of Blues,House of Blues,2019,07,13
10/07/2019,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,10/07/2019House of Blues,House of Blues,2019,07,10
09/07/2019,New Found Glory,,Emo's,,Historical Artist Entry,The Fans,N,,,09/07/2019Emo's,Emo's,2019,07,09
08/07/2019,New Found Glory,,Gas Monkey Live,,Historical Artist Entry,The Fans,N,,,08/07/2019Gas Monkey Live,Gas Monkey Live,2019,07,08
06/07/2019,New Found Glory,,The Van Buren,,Historical Artist Entry,The Fans,N,,,06/07/2019The Van Buren,The Van Buren,2019,07,06
05/07/2019,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,05/07/2019House of Blues,House of Blues,2019,07,05
03/07/2019,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,03/07/2019House of Blues,House of Blues,2019,07,03
02/07/2019,New Found Glory,,The Belasco,,Historical Artist Entry,The Fans,N,,,02/07/2019The Belasco,The Belasco,2019,07,02
30/06/2019,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,30/06/2019House of Blues,House of Blues,2019,06,30
29/06/2019,New Found Glory,,The UC Theatre Taube Family Music Hall,,Historical Artist Entry,The Fans,N,,,29/06/2019The UC Theatre Taube Family Music Hall,The UC Theatre Taube Family Music Hall,2019,06,29
27/06/2019,New Found Glory,,The Union Event Center,,Historical Artist Entry,The Fans,N,,,27/06/2019The Union Event Center,The Union Event Center,2019,06,27
26/06/2019,New Found Glory,,Ogden Theatre,,Historical Artist Entry,The Fans,N,,,26/06/2019Ogden Theatre,Ogden Theatre,2019,06,26
25/06/2019,New Found Glory,,Granada Theater,,Historical Artist Entry,The Fans,N,,,25/06/2019Granada Theater,Granada Theater,2019,06,25
23/06/2019,New Found Glory,,Concord Music Hall,,Historical Artist Entry,The Fans,N,,,23/06/2019Concord Music Hall,Concord Music Hall,2019,06,23
22/06/2019,New Found Glory,,The Rave,,Historical Artist Entry,The Fans,N,,,22/06/2019The Rave,The Rave,2019,06,22
21/06/2019,New Found Glory,,Varsity Theater,,Historical Artist Entry,The Fans,N,,,21/06/2019Varsity Theater,Varsity Theater,2019,06,21
19/06/2019,New Found Glory,,Delmar Hall,,Historical Artist Entry,The Fans,N,,,19/06/2019Delmar Hall,Delmar Hall,2019,06,19
18/06/2019,New Found Glory,,Egyptian Room at Old National Centre,,Historical Artist Entry,The Fans,N,,,18/06/2019Egyptian Room at Old National Centre,Egyptian Room at Old National Centre,2019,06,18
16/06/2019,New Found Glory,,Saint Andrew's Hall,,Historical Artist Entry,The Fans,N,,,16/06/2019Saint Andrew's Hall,Saint Andrew's Hall,2019,06,16
15/06/2019,New Found Glory,,Newport Music Hall,,Historical Artist Entry,The Fans,N,,,15/06/2019Newport Music Hall,Newport Music Hall,2019,06,15
14/06/2019,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,14/06/2019House of Blues,House of Blues,2019,06,14
12/06/2019,New Found Glory,,Town Ballroom,,Historical Artist Entry,The Fans,N,,,12/06/2019Town Ballroom,Town Ballroom,2019,06,12
11/06/2019,New Found Glory,,PlayStation Theater,,Historical Artist Entry,The Fans,N,,,11/06/2019PlayStation Theater,PlayStation Theater,2019,06,11
09/06/2019,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,09/06/2019House of Blues,House of Blues,2019,06,09
08/06/2019,New Found Glory,,Starland Ballroom,,Historical Artist Entry,The Fans,N,,,08/06/2019Starland Ballroom,Starland Ballroom,2019,06,08
07/06/2019,New Found Glory,,Franklin Music Hall,,Historical Artist Entry,The Fans,N,,,07/06/2019Franklin Music Hall,Franklin Music Hall,2019,06,07
06/06/2019,New Found Glory,,Baltimore Soundstage,,Historical Artist Entry,The Fans,N,,,06/06/2019Baltimore Soundstage,Baltimore Soundstage,2019,06,06
05/06/2019,New Found Glory,,The NorVa,,Historical Artist Entry,The Fans,N,,,05/06/2019The NorVa,The NorVa,2019,06,05
04/06/2019,New Found Glory,,The Underground,,Historical Artist Entry,The Fans,N,,,04/06/2019The Underground,The Underground,2019,06,04
02/06/2019,New Found Glory,,Liberty Hall,,Historical Artist Entry,The Fans,N,,,02/06/2019Liberty Hall,Liberty Hall,2019,06,02
31/05/2019,New Found Glory,,Heaven,,Historical Artist Entry,The Fans,N,,,31/05/2019Heaven,Heaven,2019,05,31
30/05/2019,New Found Glory,,Music Farm,,Historical Artist Entry,The Fans,N,,,30/05/2019Music Farm,Music Farm,2019,05,30
26/05/2019,New Found Glory,,Hatfield Park,,Historical Artist Entry,The Fans,N,,,26/05/2019Hatfield Park,Hatfield Park,2019,05,26
25/05/2019,New Found Glory,,Temple Newsam,,Historical Artist Entry,The Fans,N,,,25/05/2019Temple Newsam,Temple Newsam,2019,05,25
03/05/2019,New Found Glory,,The Conga Room,,Historical Artist Entry,The Fans,N,,,03/05/2019The Conga Room,The Conga Room,2019,05,03
02/05/2019,New Found Glory,,Amoeba Music,,Historical Artist Entry,The Fans,N,,,02/05/2019Amoeba Music,Amoeba Music,2019,05,02
11/03/2019,New Found Glory,,Omni Hotel,,Historical Artist Entry,The Fans,N,,,11/03/2019Omni Hotel,Omni Hotel,2019,03,11
05/08/2018,New Found Glory,,Coral Sky Amphitheatre,,Historical Artist Entry,The Fans,N,,,05/08/2018Coral Sky Amphitheatre,Coral Sky Amphitheatre,2018,08,05
04/08/2018,New Found Glory,,MidFlorida Credit Union Amphitheatre,,Historical Artist Entry,The Fans,N,,,04/08/2018MidFlorida Credit Union Amphitheatre,MidFlorida Credit Union Amphitheatre,2018,08,04
03/08/2018,New Found Glory,,Tinker Field,,Historical Artist Entry,The Fans,N,,,03/08/2018Tinker Field,Tinker Field,2018,08,03
24/06/2018,New Found Glory,,Liberty Hall,,Historical Artist Entry,The Fans,N,,,24/06/2018Liberty Hall,Liberty Hall,2018,06,24
22/06/2018,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,22/06/2018House of Blues,House of Blues,2018,06,22
21/06/2018,New Found Glory,,Emo's,,Historical Artist Entry,The Fans,N,,,21/06/2018Emo's,Emo's,2018,06,21
19/06/2018,New Found Glory,,Marquee Theatre,,Historical Artist Entry,The Fans,N,,,19/06/2018Marquee Theatre,Marquee Theatre,2018,06,19
17/06/2018,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,17/06/2018House of Blues,House of Blues,2018,06,17
16/06/2018,New Found Glory,,Wiltern Theatre,,Historical Artist Entry,The Fans,N,,,16/06/2018Wiltern Theatre,Wiltern Theatre,2018,06,16
15/06/2018,New Found Glory,,Brooklyn Bowl,,Historical Artist Entry,The Fans,N,,,15/06/2018Brooklyn Bowl,Brooklyn Bowl,2018,06,15
14/06/2018,New Found Glory,,The Regency Ballroom,,Historical Artist Entry,The Fans,N,,,14/06/2018The Regency Ballroom,The Regency Ballroom,2018,06,14
12/06/2018,New Found Glory,,Crystal Ballroom,,Historical Artist Entry,The Fans,N,,,12/06/2018Crystal Ballroom,Crystal Ballroom,2018,06,12
11/06/2018,New Found Glory,,The Showbox SoDo,,Historical Artist Entry,The Fans,N,,,11/06/2018The Showbox SoDo,The Showbox SoDo,2018,06,11
09/06/2018,New Found Glory,,The Grand,,Historical Artist Entry,The Fans,N,,,09/06/2018The Grand,The Grand,2018,06,09
