Date,Band,Notable Support,Venue,Price,Comments,Went With,Festival?,Festival Lineups,Photos,Journal Key,OfficialVenue,Year,Month,Day
23/06/1997,Weezer,,Jones Beach Theater,,Historical Artist Entry,The Fans,N,,,23/06/1997Jones Beach Theater,Jones Beach Theater,1997,06,23
20/06/1997,Weezer,,Blockbuster-Sony Music Entertainment Centre,,Historical Artist Entry,The Fans,N,,,20/06/1997Blockbuster-Sony Music Entertainment Centre,Blockbuster-Sony Music Entertainment Centre,1997,06,20
20/06/1997,Weezer,,WRNB-FM Studios,,Historical Artist Entry,The Fans,N,,,20/06/1997WRNB-FM Studios,WRNB-FM Studios,1997,06,20
19/06/1997,Weezer,,Tink's Entertainment Complex,,Historical Artist Entry,The Fans,N,,,19/06/1997Tink's Entertainment Complex,Tink's Entertainment Complex,1997,06,19
18/06/1997,Weezer,,Nissan Pavilion,,Historical Artist Entry,The Fans,N,,,18/06/1997Nissan Pavilion,Nissan Pavilion,1997,06,18
17/06/1997,Weezer,,GTE Virginia Beach Amphitheater,,Historical Artist Entry,The Fans,N,,,17/06/1997GTE Virginia Beach Amphitheater,GTE Virginia Beach Amphitheater,1997,06,17
15/06/1997,Weezer,,Coca-Cola Lakewood Amphitheatre,,Historical Artist Entry,The Fans,N,,,15/06/1997Coca-Cola Lakewood Amphitheatre,Coca-Cola Lakewood Amphitheatre,1997,06,15
14/06/1997,Weezer,,World's Fair Park,,Historical Artist Entry,The Fans,N,,,14/06/1997World's Fair Park,World's Fair Park,1997,06,14
13/06/1997,Weezer,,Starwood Amphitheatre,,Historical Artist Entry,The Fans,N,,,13/06/1997Starwood Amphitheatre,Starwood Amphitheatre,1997,06,13
11/06/1997,Weezer,,Riverport Amphitheatre,,Historical Artist Entry,The Fans,N,,,11/06/1997Riverport Amphitheatre,Riverport Amphitheatre,1997,06,11
10/06/1997,Weezer,,Sandstone Amphitheater,,Historical Artist Entry,The Fans,N,,,10/06/1997Sandstone Amphitheater,Sandstone Amphitheater,1997,06,10
09/06/1997,Weezer,,Crown Bingo Arena,,Historical Artist Entry,The Fans,N,,,09/06/1997Crown Bingo Arena,Crown Bingo Arena,1997,06,09
08/06/1997,Weezer,,Westfair Amphitheater,,Historical Artist Entry,The Fans,N,,,08/06/1997Westfair Amphitheater,Westfair Amphitheater,1997,06,08
06/06/1997,Weezer,,Red Rocks Amphitheatre,,Historical Artist Entry,The Fans,N,,,06/06/1997Red Rocks Amphitheatre,Red Rocks Amphitheatre,1997,06,06
05/06/1997,Weezer,,KXRX-FM Studios,,Historical Artist Entry,The Fans,N,,,05/06/1997KXRX-FM Studios,KXRX-FM Studios,1997,06,05
05/06/1997,Weezer,,Delta Center,,Historical Artist Entry,The Fans,N,,,05/06/1997Delta Center,Delta Center,1997,06,05
03/06/1997,Weezer,,San Diego Sports Arena,,Historical Artist Entry,The Fans,N,,,03/06/1997San Diego Sports Arena,San Diego Sports Arena,1997,06,03
01/06/1997,Weezer,,Arrowhead Pond of Anaheim,,Historical Artist Entry,The Fans,N,,,01/06/1997Arrowhead Pond of Anaheim,Arrowhead Pond of Anaheim,1997,06,01
31/05/1997,Weezer,,Arrowhead Pond of Anaheim,,Historical Artist Entry,The Fans,N,,,31/05/1997Arrowhead Pond of Anaheim,Arrowhead Pond of Anaheim,1997,05,31
30/05/1997,Weezer,,Shoreline Amphitheatre,,Historical Artist Entry,The Fans,N,,,30/05/1997Shoreline Amphitheatre,Shoreline Amphitheatre,1997,05,30
29/05/1997,Weezer,,The Catalyst,,Historical Artist Entry,The Fans,N,,,29/05/1997The Catalyst,The Catalyst,1997,05,29
27/05/1997,Weezer,,Rose Garden Arena,,Historical Artist Entry,The Fans,N,,,27/05/1997Rose Garden Arena,Rose Garden Arena,1997,05,27
26/05/1997,Weezer,,Pacific Coliseum,,Historical Artist Entry,The Fans,N,,,26/05/1997Pacific Coliseum,Pacific Coliseum,1997,05,26
24/05/1997,Weezer,,The Gorge Amphitheatre,,Historical Artist Entry,The Fans,N,,,24/05/1997The Gorge Amphitheatre,The Gorge Amphitheatre,1997,05,24
23/05/1997,Weezer,,The Moore Theatre,,Historical Artist Entry,The Fans,N,,,23/05/1997The Moore Theatre,The Moore Theatre,1997,05,23
21/05/1997,Weezer,,KNDD Studios,,Historical Artist Entry,The Fans,N,,,21/05/1997KNDD Studios,KNDD Studios,1997,05,21
19/05/1997,Weezer,,Lansdowne Street,,Historical Artist Entry,The Fans,N,,,19/05/1997Lansdowne Street,Lansdowne Street,1997,05,19
24/01/1997,Weezer,,Barrymore Theatre,,Historical Artist Entry,The Fans,N,,,24/01/1997Barrymore Theatre,Barrymore Theatre,1997,01,24
23/01/1997,Weezer,,The Rave,,Historical Artist Entry,The Fans,N,,,23/01/1997The Rave,The Rave,1997,01,23
22/01/1997,Weezer,,Newport Music Hall,,Historical Artist Entry,The Fans,N,,,22/01/1997Newport Music Hall,Newport Music Hall,1997,01,22
21/01/1997,Weezer,,The Brewery,,Historical Artist Entry,The Fans,N,,,21/01/1997The Brewery,The Brewery,1997,01,21
19/01/1997,Weezer,,Tremont Music Hall,,Historical Artist Entry,The Fans,N,,,19/01/1997Tremont Music Hall,Tremont Music Hall,1997,01,19
18/01/1997,Weezer,,Music Farm,,Historical Artist Entry,The Fans,N,,,18/01/1997Music Farm,Music Farm,1997,01,18
17/01/1997,Weezer,,Ziggy's,,Historical Artist Entry,The Fans,N,,,17/01/1997Ziggy's,Ziggy's,1997,01,17
15/01/1997,Weezer,,Marrz,,Historical Artist Entry,The Fans,N,,,15/01/1997Marrz,Marrz,1997,01,15
14/01/1997,Weezer,,The Boathouse,,Historical Artist Entry,The Fans,N,,,14/01/1997The Boathouse,The Boathouse,1997,01,14
13/01/1997,Weezer,,The Flood Zone,,Historical Artist Entry,The Fans,N,,,13/01/1997The Flood Zone,The Flood Zone,1997,01,13
11/01/1997,Weezer,,Metropol,,Historical Artist Entry,The Fans,N,,,11/01/1997Metropol,Metropol,1997,01,11
10/01/1997,Weezer,,Convention Hall,,Historical Artist Entry,The Fans,N,,,10/01/1997Convention Hall,Convention Hall,1997,01,10
09/01/1997,Weezer,,The Chameleon Club,,Historical Artist Entry,The Fans,N,,,09/01/1997The Chameleon Club,The Chameleon Club,1997,01,09
21/12/1996,Weezer,,The Palace,,Historical Artist Entry,The Fans,N,,,21/12/1996The Palace,The Palace,1996,12,21
18/12/1996,Weezer,,Deep Ellum Live,,Historical Artist Entry,The Fans,N,,,18/12/1996Deep Ellum Live,Deep Ellum Live,1996,12,18
17/12/1996,Weezer,,Liberty Lunch,,Historical Artist Entry,The Fans,N,,,17/12/1996Liberty Lunch,Liberty Lunch,1996,12,17
16/12/1996,Weezer,,Numbers,,Historical Artist Entry,The Fans,N,,,16/12/1996Numbers,Numbers,1996,12,16
15/12/1996,Weezer,,House of Blues,,Historical Artist Entry,The Fans,N,,,15/12/1996House of Blues,House of Blues,1996,12,15
14/12/1996,Weezer,,Bijou Theatre,,Historical Artist Entry,The Fans,N,,,14/12/1996Bijou Theatre,Bijou Theatre,1996,12,14
13/12/1996,Weezer,,328 Performance Hall,,Historical Artist Entry,The Fans,N,,,13/12/1996328 Performance Hall,328 Performance Hall,1996,12,13
12/12/1996,Weezer,,Heaven,,Historical Artist Entry,The Fans,N,,,12/12/1996Heaven,Heaven,1996,12,12
10/12/1996,Weezer,,Club Firestone,,Historical Artist Entry,The Fans,N,,,10/12/1996Club Firestone,Club Firestone,1996,12,10
09/12/1996,Weezer,,Theatre Club,,Historical Artist Entry,The Fans,N,,,09/12/1996Theatre Club,Theatre Club,1996,12,09
08/12/1996,Weezer,,Spec's Music,,Historical Artist Entry,The Fans,N,,,08/12/1996Spec's Music,Spec's Music,1996,12,08
07/12/1996,Weezer,,Florida Theatre,,Historical Artist Entry,The Fans,N,,,07/12/1996Florida Theatre,Florida Theatre,1996,12,07
05/12/1996,Weezer,,Electric Factory,,Historical Artist Entry,The Fans,N,,,05/12/1996Electric Factory,Electric Factory,1996,12,05
04/12/1996,Weezer,,Toad's Place,,Historical Artist Entry,The Fans,N,,,04/12/1996Toad's Place,Toad's Place,1996,12,04
03/12/1996,Weezer,,Tower Records,,Historical Artist Entry,The Fans,N,,,03/12/1996Tower Records,Tower Records,1996,12,03
03/12/1996,Weezer,,KROQ Studios,,Historical Artist Entry,The Fans,N,,,03/12/1996KROQ Studios,KROQ Studios,1996,12,03
03/12/1996,Weezer,,Roseland Ballroom,,Historical Artist Entry,The Fans,N,,,03/12/1996Roseland Ballroom,Roseland Ballroom,1996,12,03
01/12/1996,Weezer,,The Theatre of Living Arts,,Historical Artist Entry,The Fans,N,,,01/12/1996The Theatre of Living Arts,The Theatre of Living Arts,1996,12,01
01/12/1996,Weezer,,Rosemont Horizon,,Historical Artist Entry,The Fans,N,,,01/12/1996Rosemont Horizon,Rosemont Horizon,1996,12,01
30/11/1996,Weezer,,9:30 Club,,Historical Artist Entry,The Fans,N,,,30/11/19969:30 Club,9:30 Club,1996,11,30
27/11/1996,Weezer,,Lupo's Heartbreak Hotel,,Historical Artist Entry,The Fans,N,,,27/11/1996Lupo's Heartbreak Hotel,Lupo's Heartbreak Hotel,1996,11,27
26/11/1996,Weezer,,Avalon,,Historical Artist Entry,The Fans,N,,,26/11/1996Avalon,Avalon,1996,11,26
25/11/1996,Weezer,,Harro East Ballroom,,Historical Artist Entry,The Fans,N,,,25/11/1996Harro East Ballroom,Harro East Ballroom,1996,11,25
23/11/1996,Weezer,,Metropolis,,Historical Artist Entry,The Fans,N,,,23/11/1996Metropolis,Metropolis,1996,11,23
22/11/1996,Weezer,,CFNY-FM Studios,,Historical Artist Entry,The Fans,N,,,22/11/1996CFNY-FM Studios,CFNY-FM Studios,1996,11,22
22/11/1996,Weezer,,299 Queen Street West,,Historical Artist Entry,The Fans,N,,,22/11/1996299 Queen Street West,299 Queen Street West,1996,11,22
22/11/1996,Weezer,,The Phoenix Concert Theatre,,Historical Artist Entry,The Fans,N,,,22/11/1996The Phoenix Concert Theatre,The Phoenix Concert Theatre,1996,11,22
21/11/1996,Weezer,,Ogden Street Music Hall,,Historical Artist Entry,The Fans,N,,,21/11/1996Ogden Street Music Hall,Ogden Street Music Hall,1996,11,21
20/11/1996,Weezer,,The Odeon,,Historical Artist Entry,The Fans,N,,,20/11/1996The Odeon,The Odeon,1996,11,20
19/11/1996,Weezer,,Saint Andrew's Hall,,Historical Artist Entry,The Fans,N,,,19/11/1996Saint Andrew's Hall,Saint Andrew's Hall,1996,11,19
17/11/1996,Weezer,,Bogart's,,Historical Artist Entry,The Fans,N,,,17/11/1996Bogart's,Bogart's,1996,11,17
16/11/1996,Weezer,,Riviera Theatre,,Historical Artist Entry,The Fans,N,,,16/11/1996Riviera Theatre,Riviera Theatre,1996,11,16
15/11/1996,Weezer,,First Avenue,,Historical Artist Entry,The Fans,N,,,15/11/1996First Avenue,First Avenue,1996,11,15
13/11/1996,Weezer,,Mississippi Nights,,Historical Artist Entry,The Fans,N,,,13/11/1996Mississippi Nights,Mississippi Nights,1996,11,13
12/11/1996,Weezer,,The Blue Note,,Historical Artist Entry,The Fans,N,,,12/11/1996The Blue Note,The Blue Note,1996,11,12
11/11/1996,Weezer,,Granada Theater,,Historical Artist Entry,The Fans,N,,,11/11/1996Granada Theater,Granada Theater,1996,11,11
10/11/1996,Weezer,,Ogden Theatre,,Historical Artist Entry,The Fans,N,,,10/11/1996Ogden Theatre,Ogden Theatre,1996,11,10
07/11/1996,Weezer,,Hellenic Community Centre,,Historical Artist Entry,The Fans,N,,,07/11/1996Hellenic Community Centre,Hellenic Community Centre,1996,11,07
06/11/1996,Weezer,,Shorecrest High School cafeteria,,Historical Artist Entry,The Fans,N,,,06/11/1996Shorecrest High School cafeteria,Shorecrest High School cafeteria,1996,11,06
06/11/1996,Weezer,,DV8,,Historical Artist Entry,The Fans,N,,,06/11/1996DV8,DV8,1996,11,06
05/11/1996,Weezer,,La Luna,,Historical Artist Entry,The Fans,N,,,05/11/1996La Luna,La Luna,1996,11,05
03/11/1996,Weezer,,Visalia Convention Center,,Historical Artist Entry,The Fans,N,,,03/11/1996Visalia Convention Center,Visalia Convention Center,1996,11,03
02/11/1996,Weezer,,The Fillmore,,Historical Artist Entry,The Fans,N,,,02/11/1996The Fillmore,The Fillmore,1996,11,02
01/11/1996,Weezer,,The Majestic Ventura Theater,,Historical Artist Entry,The Fans,N,,,01/11/1996The Majestic Ventura Theater,The Majestic Ventura Theater,1996,11,01
23/10/1996,Weezer,,LIQUIDROOM,,Historical Artist Entry,The Fans,N,,,23/10/1996LIQUIDROOM,LIQUIDROOM,1996,10,23
22/10/1996,Weezer,,LIQUIDROOM,,Historical Artist Entry,The Fans,N,,,22/10/1996LIQUIDROOM,LIQUIDROOM,1996,10,22
21/10/1996,Weezer,,LIQUIDROOM,,Historical Artist Entry,The Fans,N,,,21/10/1996LIQUIDROOM,LIQUIDROOM,1996,10,21
19/10/1996,Weezer,,Shinsaibashi CLUB QUATTRO,,Historical Artist Entry,The Fans,N,,,19/10/1996Shinsaibashi CLUB QUATTRO,Shinsaibashi CLUB QUATTRO,1996,10,19
18/10/1996,Weezer,,Nagoya CLUB QUATTRO,,Historical Artist Entry,The Fans,N,,,18/10/1996Nagoya CLUB QUATTRO,Nagoya CLUB QUATTRO,1996,10,18
14/10/1996,Weezer,,Logan Campbell Centre,,Historical Artist Entry,The Fans,N,,,14/10/1996Logan Campbell Centre,Logan Campbell Centre,1996,10,14
12/10/1996,Weezer,,Metro Theatre,,Historical Artist Entry,The Fans,N,,,12/10/1996Metro Theatre,Metro Theatre,1996,10,12
11/10/1996,Weezer,,Metro Theatre,,Historical Artist Entry,The Fans,N,,,11/10/1996Metro Theatre,Metro Theatre,1996,10,11
10/10/1996,Weezer,,ANU Bar & Refectory,,Historical Artist Entry,The Fans,N,,,10/10/1996ANU Bar & Refectory,ANU Bar & Refectory,1996,10,10
08/10/1996,Weezer,,Heaven,,Historical Artist Entry,The Fans,N,,,08/10/1996Heaven,Heaven,1996,10,08
07/10/1996,Weezer,,Planet Nightclub,,Historical Artist Entry,The Fans,N,,,07/10/1996Planet Nightclub,Planet Nightclub,1996,10,07
07/10/1996,Weezer,,78 Records,,Historical Artist Entry,The Fans,N,,,07/10/199678 Records,78 Records,1996,10,07
05/10/1996,Weezer,,Davies Park,,Historical Artist Entry,The Fans,N,,,05/10/1996Davies Park,Davies Park,1996,10,05
04/10/1996,Weezer,,The Palace Complex,,Historical Artist Entry,The Fans,N,,,04/10/1996The Palace Complex,The Palace Complex,1996,10,04
03/10/1996,Weezer,,The Lyric,,Historical Artist Entry,The Fans,N,,,03/10/1996The Lyric,The Lyric,1996,10,03
02/10/1996,Weezer,,Storey Hall,,Historical Artist Entry,The Fans,N,,,02/10/1996Storey Hall,Storey Hall,1996,10,02
27/09/1996,Weezer,,Whisky A Go Go,,Historical Artist Entry,The Fans,N,,,27/09/1996Whisky A Go Go,Whisky A Go Go,1996,09,27
26/09/1996,Weezer,,Whisky A Go Go,,Historical Artist Entry,The Fans,N,,,26/09/1996Whisky A Go Go,Whisky A Go Go,1996,09,26
24/09/1996,Weezer,,Tower Records,,Historical Artist Entry,The Fans,N,,,24/09/1996Tower Records,Tower Records,1996,09,24
08/09/1996,Weezer,,Sala KTDral,,Historical Artist Entry,The Fans,N,,,08/09/1996Sala KTDral,Sala KTDral,1996,09,08
07/09/1996,Weezer,,Sala Zeleste,,Historical Artist Entry,The Fans,N,,,07/09/1996Sala Zeleste,Sala Zeleste,1996,09,07
05/09/1996,Weezer,,Modena Open Air Festival,,Historical Artist Entry,The Fans,N,,,05/09/1996Modena Open Air Festival,Modena Open Air Festival,1996,09,05
02/09/1996,Weezer,,Backstage,,Historical Artist Entry,The Fans,N,,,02/09/1996Backstage,Backstage,1996,09,02
01/09/1996,Weezer,,LOGO,,Historical Artist Entry,The Fans,N,,,01/09/1996LOGO,LOGO,1996,09,01
31/08/1996,Weezer,,Den Grå Hal,,Historical Artist Entry,The Fans,N,,,31/08/1996Den Grå Hal,Den Grå Hal,1996,08,31
30/08/1996,Weezer,,Mejeriet,,Historical Artist Entry,The Fans,N,,,30/08/1996Mejeriet,Mejeriet,1996,08,30
29/08/1996,Weezer,,Sentrum Scene,,Historical Artist Entry,The Fans,N,,,29/08/1996Sentrum Scene,Sentrum Scene,1996,08,29
28/08/1996,Weezer,,Gino,,Historical Artist Entry,The Fans,N,,,28/08/1996Gino,Gino,1996,08,28
25/08/1996,Weezer,,Evenemententerrein Walibi Holland,,Historical Artist Entry,The Fans,N,,,25/08/1996Evenemententerrein Walibi Holland,Evenemententerrein Walibi Holland,1996,08,25
24/08/1996,Weezer,,Domein Kiewit,,Historical Artist Entry,The Fans,N,,,24/08/1996Domein Kiewit,Domein Kiewit,1996,08,24
23/08/1996,Weezer,,Little John's Farm,,Historical Artist Entry,The Fans,N,,,23/08/1996Little John's Farm,Little John's Farm,1996,08,23
21/08/1996,Weezer,,The Garage,,Historical Artist Entry,The Fans,N,,,21/08/1996The Garage,The Garage,1996,08,21
18/08/1996,Weezer,,Fort de Saint-Père,,Historical Artist Entry,The Fans,N,,,18/08/1996Fort de Saint-Père,Fort de Saint-Père,1996,08,18
17/08/1996,Weezer,,Butzweilerhof,,Historical Artist Entry,The Fans,N,,,17/08/1996Butzweilerhof,Butzweilerhof,1996,08,17
16/08/1996,Weezer,,Technikumplatz,,Historical Artist Entry,The Fans,N,,,16/08/1996Technikumplatz,Technikumplatz,1996,08,16
15/08/1996,Weezer,,Arena,,Historical Artist Entry,The Fans,N,,,15/08/1996Arena,Arena,1996,08,15
20/08/1995,Weezer,,The Warfield,,Historical Artist Entry,The Fans,N,,,20/08/1995The Warfield,The Warfield,1995,08,20
18/08/1995,Weezer,,Universal Amphitheatre,,Historical Artist Entry,The Fans,N,,,18/08/1995Universal Amphitheatre,Universal Amphitheatre,1995,08,18
18/08/1995,Weezer,,KROQ-FM Studios,,Historical Artist Entry,The Fans,N,,,18/08/1995KROQ-FM Studios,KROQ-FM Studios,1995,08,18
17/08/1995,Weezer,,Party Gardens,,Historical Artist Entry,The Fans,N,,,17/08/1995Party Gardens,Party Gardens,1995,08,17
15/08/1995,Weezer,,Mammoth Events Center,,Historical Artist Entry,The Fans,N,,,15/08/1995Mammoth Events Center,Mammoth Events Center,1995,08,15
13/08/1995,Weezer,,American Theater,,Historical Artist Entry,The Fans,N,,,13/08/1995American Theater,American Theater,1995,08,13
12/08/1995,Weezer,,Deer Creek Music Center,,Historical Artist Entry,The Fans,N,,,12/08/1995Deer Creek Music Center,Deer Creek Music Center,1995,08,12
11/08/1995,Weezer,,Meadow Brook Music Festival,,Historical Artist Entry,The Fans,N,,,11/08/1995Meadow Brook Music Festival,Meadow Brook Music Festival,1995,08,11
10/08/1995,Weezer,,Nautica Stage,,Historical Artist Entry,The Fans,N,,,10/08/1995Nautica Stage,Nautica Stage,1995,08,10
08/08/1995,Weezer,,Aragon Ballroom,,Historical Artist Entry,The Fans,N,,,08/08/1995Aragon Ballroom,Aragon Ballroom,1995,08,08
06/08/1995,Weezer,,The Warehouse,,Historical Artist Entry,The Fans,N,,,06/08/1995The Warehouse,The Warehouse,1995,08,06
05/08/1995,Weezer,,Université de Montréal CEPSUM,,Historical Artist Entry,The Fans,N,,,05/08/1995Université de Montréal CEPSUM,Université de Montréal CEPSUM,1995,08,05
04/08/1995,Weezer,,Late Show With David Letterman,,Historical Artist Entry,The Fans,N,,,04/08/1995Late Show With David Letterman,Late Show With David Letterman,1995,08,04
03/08/1995,Weezer,,Central Park SummerStage,,Historical Artist Entry,The Fans,N,,,03/08/1995Central Park SummerStage,Central Park SummerStage,1995,08,03
02/08/1995,Weezer,,Avalon,,Historical Artist Entry,The Fans,N,,,02/08/1995Avalon,Avalon,1995,08,02
30/07/1995,Weezer,,The Air Strip at Blind Mellons,,Historical Artist Entry,The Fans,N,,,30/07/1995The Air Strip at Blind Mellons,The Air Strip at Blind Mellons,1995,07,30
29/07/1995,Weezer,,Starz,,Historical Artist Entry,The Fans,N,,,29/07/1995Starz,Starz,1995,07,29
26/07/1995,Weezer,,Tennessee Amphitheater,,Historical Artist Entry,The Fans,N,,,26/07/1995Tennessee Amphitheater,Tennessee Amphitheater,1995,07,26
24/07/1995,Weezer,,Bogart's,,Historical Artist Entry,The Fans,N,,,24/07/1995Bogart's,Bogart's,1995,07,24
23/07/1995,Weezer,,328 Performance Hall,,Historical Artist Entry,The Fans,N,,,23/07/1995328 Performance Hall,328 Performance Hall,1995,07,23
22/07/1995,Weezer,,Sloss Furnaces,,Historical Artist Entry,The Fans,N,,,22/07/1995Sloss Furnaces,Sloss Furnaces,1995,07,22
21/07/1995,Weezer,,Tipitina's,,Historical Artist Entry,The Fans,N,,,21/07/1995Tipitina's,Tipitina's,1995,07,21
09/07/1995,Weezer,,Gino,,Historical Artist Entry,The Fans,N,,,09/07/1995Gino,Gino,1995,07,09
08/07/1995,Weezer,,Hedemora Motorstadion,,Historical Artist Entry,The Fans,N,,,08/07/1995Hedemora Motorstadion,Hedemora Motorstadion,1995,07,08
07/07/1995,Weezer,,Teltet i Tresse,,Historical Artist Entry,The Fans,N,,,07/07/1995Teltet i Tresse,Teltet i Tresse,1995,07,07
05/07/1995,Weezer,,Markthalle,,Historical Artist Entry,The Fans,N,,,05/07/1995Markthalle,Markthalle,1995,07,05
04/07/1995,Weezer,,Hyde Park,,Historical Artist Entry,The Fans,N,,,04/07/1995Hyde Park,Hyde Park,1995,07,04
02/07/1995,Weezer,,Dyrskuepladsen,,Historical Artist Entry,The Fans,N,,,02/07/1995Dyrskuepladsen,Dyrskuepladsen,1995,07,02
01/07/1995,Weezer,,Festivalpark,,Historical Artist Entry,The Fans,N,,,01/07/1995Festivalpark,Festivalpark,1995,07,01
30/06/1995,Weezer,,Voetbalterrein DK Torhout,,Historical Artist Entry,The Fans,N,,,30/06/1995Voetbalterrein DK Torhout,Voetbalterrein DK Torhout,1995,06,30
29/06/1995,Weezer,,Batschkapp,,Historical Artist Entry,The Fans,N,,,29/06/1995Batschkapp,Batschkapp,1995,06,29
27/06/1995,Weezer,,Le Zénith,,Historical Artist Entry,The Fans,N,,,27/06/1995Le Zénith,Le Zénith,1995,06,27
26/06/1995,Weezer,,Live Music Hall,,Historical Artist Entry,The Fans,N,,,26/06/1995Live Music Hall,Live Music Hall,1995,06,26
25/06/1995,Weezer,,Tivoli,,Historical Artist Entry,The Fans,N,,,25/06/1995Tivoli,Tivoli,1995,06,25
24/06/1995,Weezer,,Worthy Farm,,Historical Artist Entry,The Fans,N,,,24/06/1995Worthy Farm,Worthy Farm,1995,06,24
22/06/1995,Weezer,,De Montfort University,,Historical Artist Entry,The Fans,N,,,22/06/1995De Montfort University,De Montfort University,1995,06,22
21/06/1995,Weezer,,Manchester Academy,,Historical Artist Entry,The Fans,N,,,21/06/1995Manchester Academy,Manchester Academy,1995,06,21
20/06/1995,Weezer,,The Garage,,Historical Artist Entry,The Fans,N,,,20/06/1995The Garage,The Garage,1995,06,20
19/06/1995,Weezer,,Leeds Irish Centre,,Historical Artist Entry,The Fans,N,,,19/06/1995Leeds Irish Centre,Leeds Irish Centre,1995,06,19
17/06/1995,Weezer,,Wulfrun Hall,,Historical Artist Entry,The Fans,N,,,17/06/1995Wulfrun Hall,Wulfrun Hall,1995,06,17
16/06/1995,Weezer,,London Astoria,,Historical Artist Entry,The Fans,N,,,16/06/1995London Astoria,London Astoria,1995,06,16
13/06/1995,Weezer,,Sala Pacha,,Historical Artist Entry,The Fans,N,,,13/06/1995Sala Pacha,Sala Pacha,1995,06,13
12/06/1995,Weezer,,Sala Zeleste,,Historical Artist Entry,The Fans,N,,,12/06/1995Sala Zeleste,Sala Zeleste,1995,06,12
27/05/1995,Weezer,,MuchMusic Studios,,Historical Artist Entry,The Fans,N,,,27/05/1995MuchMusic Studios,MuchMusic Studios,1995,05,27
08/04/1995,Weezer,,Hollywood Palladium,,Historical Artist Entry,The Fans,N,,,08/04/1995Hollywood Palladium,Hollywood Palladium,1995,04,08
07/04/1995,Weezer,,SOMA,,Historical Artist Entry,The Fans,N,,,07/04/1995SOMA,SOMA,1995,04,07
06/04/1995,Weezer,,Electric Ballroom,,Historical Artist Entry,The Fans,N,,,06/04/1995Electric Ballroom,Electric Ballroom,1995,04,06
04/04/1995,Weezer,,Trees,,Historical Artist Entry,The Fans,N,,,04/04/1995Trees,Trees,1995,04,04
03/04/1995,Weezer,,Liberty Lunch,,Historical Artist Entry,The Fans,N,,,03/04/1995Liberty Lunch,Liberty Lunch,1995,04,03
01/04/1995,Weezer,,Heaven,,Historical Artist Entry,The Fans,N,,,01/04/1995Heaven,Heaven,1995,04,01
01/04/1995,Weezer,,Cat's Paw Studio,,Historical Artist Entry,The Fans,N,,,01/04/1995Cat's Paw Studio,Cat's Paw Studio,1995,04,01
31/03/1995,Weezer,,The Boathouse,,Historical Artist Entry,The Fans,N,,,31/03/1995The Boathouse,The Boathouse,1995,03,31
30/03/1995,Weezer,,WUST Radio Music Hall,,Historical Artist Entry,The Fans,N,,,30/03/1995WUST Radio Music Hall,WUST Radio Music Hall,1995,03,30
29/03/1995,Weezer,,Tower Theatre,,Historical Artist Entry,The Fans,N,,,29/03/1995Tower Theatre,Tower Theatre,1995,03,29
28/03/1995,Weezer,,Roseland Ballroom,,Historical Artist Entry,The Fans,N,,,28/03/1995Roseland Ballroom,Roseland Ballroom,1995,03,28
26/03/1995,Weezer,,Avalon,,Historical Artist Entry,The Fans,N,,,26/03/1995Avalon,Avalon,1995,03,26
25/03/1995,Weezer,,Le Spectrum,,Historical Artist Entry,The Fans,N,,,25/03/1995Le Spectrum,Le Spectrum,1995,03,25
24/03/1995,Weezer,,The Warehouse,,Historical Artist Entry,The Fans,N,,,24/03/1995The Warehouse,The Warehouse,1995,03,24
22/03/1995,Weezer,,State Theatre,,Historical Artist Entry,The Fans,N,,,22/03/1995State Theatre,State Theatre,1995,03,22
21/03/1995,Weezer,,Metro,,Historical Artist Entry,The Fans,N,,,21/03/1995Metro,Metro,1995,03,21
20/03/1995,Weezer,,First Avenue,,Historical Artist Entry,The Fans,N,,,20/03/1995First Avenue,First Avenue,1995,03,20
18/03/1995,Weezer,,Ogden Theatre,,Historical Artist Entry,The Fans,N,,,18/03/1995Ogden Theatre,Ogden Theatre,1995,03,18
17/03/1995,Weezer,,"Horticulture Building, Utah State Fairgrounds",,Historical Artist Entry,The Fans,N,,,"17/03/1995Horticulture Building, Utah State Fairgrounds","Horticulture Building, Utah State Fairgrounds",1995,03,17
15/03/1995,Weezer,,Music Millennium,,Historical Artist Entry,The Fans,N,,,15/03/1995Music Millennium,Music Millennium,1995,03,15
15/03/1995,Weezer,,Paradigm,,Historical Artist Entry,The Fans,N,,,15/03/1995Paradigm,Paradigm,1995,03,15
14/03/1995,Weezer,,DV8,,Historical Artist Entry,The Fans,N,,,14/03/1995DV8,DV8,1995,03,14
13/03/1995,Weezer,,Commodore Ballroom,,Historical Artist Entry,The Fans,N,,,13/03/1995Commodore Ballroom,Commodore Ballroom,1995,03,13
11/03/1995,Weezer,,The Fillmore,,Historical Artist Entry,The Fans,N,,,11/03/1995The Fillmore,The Fillmore,1995,03,11
10/03/1995,Weezer,,The Joint at Hard Rock Hotel,,Historical Artist Entry,The Fans,N,,,10/03/1995The Joint at Hard Rock Hotel,The Joint at Hard Rock Hotel,1995,03,10
02/03/1995,Weezer,,Estandard Club,,Historical Artist Entry,The Fans,N,,,02/03/1995Estandard Club,Estandard Club,1995,03,02
01/03/1995,Weezer,,El Sol,,Historical Artist Entry,The Fans,N,,,01/03/1995El Sol,El Sol,1995,03,01
